tree_id,lon,lat,x,y
380,-73.11745731547609,7.139460330843061,1106054.0426701559,1281359.5323868196
381,-73.11753897263976,7.139343042247181,1106045.0484297415,1281346.5407089877
382,-73.11747271941785,7.139303249652478,1106052.3770700793,1281342.1546297197
383,-73.11740719496973,7.1393959757969,1106059.5946704117,1281352.4258280057
384,-73.11892774871549,7.141641891220838,1105891.0914626487,1281600.4891466063
385,-73.12040998152439,7.1400888937276585,1105727.6960951209,1281428.3771753302
386,-73.12060106063754,7.140035580316147,1105706.5984941488,1281422.4365363216
387,-73.12040810282554,7.140025642918661,1105727.918175131,1281421.3816564975
388,-73.12043691698797,7.139944385220053,1105724.7535349852,1281412.3874179986
389,-73.12054716614573,7.140094197833576,1105712.5391344225,1281428.9323752373
390,-73.1178637075052,7.1419518978498475,1106008.5717880612,1281635.0225808432
391,-73.1177944710644,7.141896538311804,1106016.233548414,1281628.9153818623
392,-73.12023317912119,7.141010124796148,1105747.017056011,1281530.3118783182
393,-73.12021441011284,7.140852470548489,1105749.1268161081,1281512.8786012277
394,-73.12082472566725,7.142680367522314,1105681.2813729825,1281714.9158475099
395,-73.12073257496066,7.142527078718834,1105691.497053453,1281697.9822503359
396,-73.12087713369634,7.142611707738535,1105675.5072927163,1281707.3096087791
397,-73.11757633003414,7.139985125801814,1106040.7733895446,1281417.5507771368
398,-73.11774054519894,7.140041686804435,1106022.6183487081,1281423.7690160992
399,-73.12082582780042,7.141183024193967,1105681.5034529928,1281549.2997151494
400,-73.12111975562352,7.1407298619789215,1105649.1352915014,1281499.1096435257
401,-73.12116131475575,7.140803234235455,1105644.527131289,1281507.2155621727
402,-73.12105697795013,7.140710155426437,1105656.0752918213,1281496.944363887
403,-73.11761717750116,7.139917446274527,1106036.2762693374,1281410.0555783878
404,-73.11754636360844,7.139895714724938,1106044.1045896981,1281407.6682187861
405,-73.11911511787687,7.140957105886691,1105870.549061702,1281524.704359254
406,-73.11922212166985,7.140975900632986,1105858.7233011574,1281526.7585989113
407,-73.11915543958638,7.141141910705468,1105866.051941495,1281545.1357158443
408,-73.12041243496752,7.141567671818263,1105727.0853750927,1281591.9390680334
409,-73.12039852333021,7.1414908431413355,1105728.6399351642,1281583.444509451
410,-73.12319354491147,7.141568413195814,1105419.8376809375,1281591.383868126
411,-73.12319320263325,7.14149111064958,1105419.89320094,1281582.8337895528
412,-73.12322955041084,7.141654322828695,1105415.8402407533,1281600.8777865416
413,-73.12325653199686,7.141487225957644,1105412.8976806176,1281582.389629627
414,-73.1218189386834,7.140421601447859,1105571.962487946,1281464.8538092426
415,-73.12086488356586,7.141251873647346,1105677.172892793,1281556.90595388
416,-73.12086321109543,7.141331179806146,1105677.3394528008,1281565.678112416
417,-73.12072502099636,7.141325873660677,1105692.6074535043,1281565.1229125087
418,-73.1207852703433,7.141353104418949,1105685.9450531972,1281568.1209920084
419,-73.12038661812713,7.140207307739599,1105730.2500152385,1281441.4798931433
420,-73.12037536904742,7.140300146935731,1105731.4714552946,1281451.7510914293
421,-73.1195897039888,7.141353635486814,1105818.0271392826,1281568.4541119528
422,-73.11794676597816,7.140921548290668,1105999.6330676493,1281521.0400398655
423,-73.12311302066101,7.141624466145546,1105428.7208813466,1281597.6021070883
424,-73.12317670792626,7.141690354645167,1105421.6698410218,1281604.8752258744
425,-73.12239291203565,7.140633613006871,1105508.5031250224,1281488.1722053508
426,-73.1224898713004,7.140649374451942,1105497.7877645288,1281489.8933250636
427,-73.1206425485549,7.141593749067901,1105701.6572139212,1281594.7705875607
428,-73.1186462755992,7.139974801254148,1105922.571304099,1281416.1627773687
429,-73.11852218029806,7.139958480685971,1105936.2847447307,1281414.386137665
430,-73.12177985539441,7.141092138798107,1105576.1264881378,1281539.0285168635
431,-73.12181681125996,7.140962207757311,1105572.073527951,1281524.6488392635
432,-73.12192052695326,7.141112508553752,1105560.5808874217,1281541.2493164928
433,-73.12184562864532,7.141121388703621,1105568.8533678027,1281542.2486763261
434,-73.11870536572202,7.142247294040212,1105915.520263774,1281667.5017754226
435,-73.11852044685862,7.142237874404878,1105935.9516247155,1281666.5024155895
436,-73.1211751901031,7.14065568683679,1105643.02809122,1281490.892684897
437,-73.12116421339772,7.140375570562467,1105644.3050512788,1281459.9125300671
438,-73.12161100501972,7.14181511303475,1105594.6146489896,1281619.0328235116
439,-73.11845481200704,7.139971391624637,1105943.7244250735,1281415.8296574242
440,-73.1223955029414,7.141564753954812,1105508.0034449992,1281591.161788163
441,-73.11690226706015,7.1410187628270805,1106115.0036329646,1281532.032998031
442,-73.11691419619206,7.141082034509415,1106113.671152903,1281539.0285168635
443,-73.12258378044115,7.14213537012566,1105487.072404035,1281654.2324976372
444,-73.12264223228117,7.142060197128715,1105480.6320837382,1281645.904499027
445,-73.12052252676129,7.141309892949014,1105714.982014535,1281563.4017927959
446,-73.12037727787157,7.139865453866139,1105731.3604152896,1281403.6707794534
447,-73.12036247341827,7.139976356236174,1105732.9704953637,1281415.9406974057
448,-73.11749896211002,7.139973419794508,1106049.3234699385,1281416.27381735
449,-73.11990183977788,7.142053011084245,1105783.3826576862,1281645.7379390548
450,-73.1179956646762,7.14012554258108,1105994.4141874088,1281432.985334561
451,-73.11791259293395,7.140198153935012,1106003.5749878308,1281441.0357332176
452,-73.11783338629643,7.142273590631526,1106011.847468212,1281670.6108949038
453,-73.11775264773891,7.142191101357906,1106020.7861886239,1281661.5056164234
454,-73.1214848712588,7.140118227695469,1105608.9388096496,1281431.3752548296
455,-73.12129892084052,7.140121858094314,1105629.481210596,1281431.8194147556
456,-73.12005390339158,7.140220672387375,1105767.0042569318,1281443.034452884
457,-73.1200602924267,7.140289956064263,1105766.2824968984,1281450.6962116053
458,-73.12183311647243,7.14158065600338,1105570.1303278615,1281593.049467848
459,-73.12178396996975,7.141530860179532,1105575.5712881123,1281587.5529887653
460,-73.12169641929941,7.141582380667081,1105585.2317685573,1281593.2715478109
461,-73.1218550878816,7.141648466087018,1105567.687447749,1281600.5446665972
462,-73.11785533478952,7.141870061080943,1106009.5156281046,1281625.9728223535
463,-73.12154617736562,7.14181447675062,1105601.7767293195,1281618.977303521
464,-73.12145859220887,7.141882561781634,1105611.4372097647,1281626.5280222609
465,-73.12177686191659,7.142533761088039,1105576.1264881378,1281698.4819302524
466,-73.12170255349155,7.142500477786216,1105584.3434485164,1281694.817610864
467,-73.12161706493963,7.142526904516784,1105593.7818489512,1281697.760170373
468,-73.12165742001211,7.142454203972767,1105589.3402487466,1281689.7097717165
469,-73.12275800960752,7.140756846812411,1105468.1400831628,1281501.71908309
470,-73.11680387764206,7.141206792633102,1106125.8300334632,1281552.8529945563
471,-73.11962384472353,7.139678667514284,1105814.6404191265,1281383.1839028725
472,-73.12136159741394,7.141158032881703,1105622.319130266,1281546.4126756312
473,-73.12139460392818,7.1412359050397365,1105618.654810097,1281555.018274195
474,-73.12122376493768,7.141222500033205,1105637.531610967,1281553.574754436
475,-73.12124675385154,7.141284288725195,1105634.9776908492,1281560.4037132962
476,-73.12127720179595,7.14114229722895,1105631.6464906957,1281544.6915559184
477,-73.11788713187363,7.140358225990921,1106006.3509879587,1281458.7466102617
478,-73.117907400071,7.140278456618167,1106004.1301878565,1281449.918931735
479,-73.11963581572344,7.1406881329355585,1105813.0858590547,1281494.834604239
480,-73.11977053578882,7.1406703420405035,1105798.2064983693,1281492.8358845727
481,-73.12095488230416,7.141231479896163,1105667.2348123353,1281554.62963426
482,-73.12092308204201,7.141298676562333,1105670.7325724964,1281562.0693130183
483,-73.11935610628642,7.140828602805596,1105843.954980477,1281510.4357216354
484,-73.11932632438669,7.14089178785156,1105847.2306606278,1281517.4312404678
485,-73.11929177404903,7.140831480968021,1105851.0615408043,1281510.7688415798
486,-73.11961793971327,7.139859862642688,1105815.2511391547,1281403.2266195274
487,-73.12056837648835,7.141253266609788,1105709.9296943024,1281557.128033843
488,-73.12079909615544,7.1417130381551885,1105684.3349731232,1281607.9288253647
489,-73.12163157812483,7.141588269848153,1105592.3938488872,1281593.9377876997
490,-73.12078252867316,7.1424303041154875,1105686.0005732,1281687.2668921242
491,-73.12064529638388,7.142447588072003,1105701.1575338983,1281689.2100917997
492,-73.11991922644538,7.141184155245078,1105781.661537607,1281549.632835094
493,-73.11997378554506,7.141047735481643,1105775.6653773307,1281534.5313976142
494,-73.12000730166176,7.141122095048337,1105771.9455371595,1281542.7483562427
495,-73.1198637100096,7.141056040342451,1105787.824257891,1281535.4752374566
496,-73.11985731996491,7.140987258624981,1105788.5460179243,1281527.868998726
497,-73.12167498590462,7.141497505061511,1105587.6191286673,1281583.888669377
498,-73.12043364960216,7.139823908132424,1105725.1421750032,1281399.0626202223
499,-73.12031281008733,7.139933586658027,1105738.466975617,1281411.2214981932
500,-73.11795495895622,7.1422949258072865,1105998.411627593,1281672.9427345146
501,-73.11776304214035,7.142267420780734,1106019.62026857,1281669.944655015
502,-73.11789209021646,7.142318889077382,1106005.3516279126,1281675.6076940699
503,-73.11781763460502,7.142356381132188,1106013.5685882913,1281679.771693375
504,-73.11966562653379,7.142060050101984,1105809.4770588886,1281646.5707389158
505,-73.11673513980593,7.141153441840232,1106133.4362738137,1281546.9678755386
506,-73.11767359449114,7.141300461273221,1106029.7249090357,1281563.0131528608
507,-73.11765433756028,7.141377220969684,1106031.8346691327,1281571.5077114431
508,-73.11750720017494,7.1413247110860105,1106048.1020298824,1281565.7336324067
509,-73.11764457551833,7.141238659921095,1106032.945069184,1281556.1841940004
510,-73.12030845733818,7.140818532407055,1105738.7445756297,1281509.1032418578
511,-73.12064073638228,7.141014985856682,1105701.9903339364,1281530.756038244
512,-73.11965954030113,7.139913156700904,1105810.6429789423,1281409.1117385454
513,-73.11752571286003,7.139435877122174,1106046.491949808,1281356.8119072737
514,-73.1172049353672,7.139508997750556,1106081.91371144,1281364.9733459116
515,-73.12168685547846,7.142073779466167,1105586.1756086007,1281647.6256187398
516,-73.1216109477454,7.142084665304136,1105594.5591289871,1281648.847058536
517,-73.11956687625484,7.14145598782392,1105820.5255393975,1281579.7801900625
518,-73.1203457224302,7.140056635030357,1105734.8026554482,1281424.823895923
519,-73.12114071426437,7.1412850728556645,1105646.692411389,1281560.5147532776
520,-73.11690812347022,7.141343040597132,1106114.2818729312,1281567.8989120454
521,-73.12189484476605,7.140169272856841,1105563.6344875623,1281436.9272539031
522,-73.12198861984913,7.140266345293345,1105553.252247084,1281447.642612115
523,-73.12185626467264,7.140355420055903,1105567.8540077568,1281457.5251704657
524,-73.12179961655578,7.140288040118525,1105574.1277680458,1281450.0854917073
525,-73.12192888350916,7.140234096164307,1105559.8591273883,1281444.089332708
526,-73.11781048064486,7.140002679431881,1106014.9010683526,1281419.438456822
527,-73.12037476257765,7.142041945470072,1105731.1383352794,1281644.4054592773
528,-73.12037143576703,7.141950079965448,1105731.5269752974,1281634.2453009728
529,-73.12027138069315,7.141972962512393,1105742.5754558062,1281636.7992205466
530,-73.12036605537116,7.142120735058271,1105732.0821753228,1281653.1220978226
531,-73.12055027561283,7.140532415045398,1105712.094974402,1281477.4013271485
532,-73.12057476057161,7.140599728414976,1105709.3744942767,1281484.841005907
533,-73.12057855698983,7.140465713065126,1105708.9858542588,1281470.0171683808
534,-73.11978792913379,7.140281359510097,1105796.3743382848,1281449.8078917535
535,-73.11975801262189,7.140409297096877,1105799.650018436,1281463.9654893908
536,-73.11965209234168,7.140352857774919,1105811.3647389754,1281457.7472504287
537,-73.11967355352422,7.140424180573697,1105808.9773788655,1281465.6310891127
538,-73.11982039727404,7.140376297247277,1105792.7655381185,1281460.3011700024
539,-73.12257801113877,7.141524974951636,1105487.8496840708,1281586.7201889043
540,-73.12264356375319,7.1416606398015015,1105480.5765637357,1281601.7105864026
541,-73.12246716106911,7.141664290351448,1105500.0640846335,1281602.1547463285
542,-73.12264036456207,7.141507033448144,1105480.9652037537,1281584.721469238
543,-73.12250245919984,7.1416066380320045,1105496.1776844545,1281595.769947394
544,-73.12116429373988,7.14009497524172,1105644.3605712815,1281428.8768552467
545,-73.12076591214827,7.140269835335747,1105688.3324133074,1281448.3088520037
546,-73.12071399027197,7.1403465275089655,1105694.0509735707,1281456.803410586
547,-73.12326227439252,7.141383834074468,1105412.2869605895,1281570.9525115357
548,-73.11915201697437,7.140854782806302,1105866.4961015154,1281513.3782811442
549,-73.11992603968338,7.141291086765139,1105780.8842575713,1281561.45859312
550,-73.1198658342705,7.141242773693617,1105787.5466578782,1281556.1286740098
551,-73.11960192488544,7.13958626146478,1105817.083299239,1281372.9682245774
552,-73.12310384052914,7.141689199991588,1105429.7202413927,1281604.764185893
553,-73.12016058412895,7.141361345871223,1105754.9564163766,1281569.1758718323
554,-73.12002038491197,7.141355533386095,1105770.4464970904,1281568.5651519343
555,-73.1194903333919,7.1415306208527145,1105828.9645797864,1281588.0526686818
556,-73.12184248825776,7.140213336894898,1105569.4085678284,1281441.8130130877
557,-73.12249304201575,7.141543371592826,1105497.232564503,1281588.7744285616
558,-73.12279013042694,7.141988722953928,1105464.3092029863,1281637.965140352
559,-73.12273023241013,7.142034277346394,1105470.9160832907,1281643.017459509
560,-73.12263332491463,7.141993418025798,1105481.6314437843,1281638.5203402594
561,-73.12240277659603,7.1416922668205185,1105507.170644961,1281605.2638658097
562,-73.12235917366547,7.141634953126778,1105512.0008851835,1281598.9345868658
563,-73.12045859509452,7.140636632501887,1105722.1996148676,1281488.9494852212
564,-73.12047483102913,7.140562376152954,1105720.4229747858,1281480.7325265924
565,-73.12056607119776,7.140669984743018,1105710.31833432,1281492.6138046097
566,-73.12205858588177,7.139970333850815,1105545.590486731,1281414.8858175818
567,-73.12225303060652,7.139990312835211,1105524.1042457412,1281417.0510972203
568,-73.12276490514384,7.141309017012287,1105467.251763122,1281562.7910728978
569,-73.12292526053044,7.141288768450853,1105449.540882306,1281560.5147532776
570,-73.11832092816582,7.139346675948699,1105958.6593057616,1281346.7627889507
571,-73.12001884769904,7.140403312930298,1105770.8351371083,1281463.2437295113
572,-73.11998945534515,7.140279267929619,1105774.1108172592,1281449.5302918
573,-73.11995413094746,7.140349468966366,1105777.9972174382,1281457.3030905027
574,-73.11723497452637,7.14173173540299,1106078.0828312635,1281610.815864883
575,-73.12283555239887,7.141895954363133,1105459.3124027562,1281627.6939420663
576,-73.12285347651404,7.141976807002527,1105457.313682664,1281636.6326605745
577,-73.12279700992192,7.142064031178876,1105463.5319229504,1281646.2931389622
578,-73.12028500151288,7.1407396760919175,1105741.35401575,1281500.3866033126
579,-73.1203849300274,7.140777530355282,1105730.305535241,1281504.5506026174
580,-73.12035643411168,7.140705691021971,1105733.4701753869,1281496.6112439425
581,-73.12032632670466,7.140925486870043,1105736.7458555377,1281520.928999884
582,-73.12157910575547,7.141929995722951,1105598.1124091507,1281631.74690139
583,-73.11770261076728,7.142327530156521,1106026.282668877,1281676.6070539032
584,-73.11766858929508,7.142254675289504,1106030.058029051,1281668.5566552465
585,-73.1176528060408,7.1418706436727035,1106031.8901891354,1281626.083862335
586,-73.11770953633976,7.141898369455321,1106025.6164288463,1281629.1374618253
587,-73.11758930080327,7.141958856358263,1106038.8857094576,1281635.8553807042
588,-73.11825038490319,7.14160685207912,1105965.9324260966,1281596.769307227
589,-73.11815429269845,7.141657350162205,1105976.5367465853,1281602.3768262914
590,-73.11821438600988,7.141759372849076,1105969.8743462781,1281613.6473844105
591,-73.11834283896671,7.141614071728527,1105955.716745626,1281597.5465870975
592,-73.11909119245601,7.140138360369482,1105873.3805818327,1281434.1512543664
593,-73.11909842873105,7.14004199918725,1105872.6033017968,1281423.4914161456
594,-73.12065805983134,7.140901076944113,1105700.1026538496,1281518.1530003475
595,-73.12052171622338,7.140974582244394,1105715.1485745427,1281526.3144389854
596,-73.12057185613577,7.141029901794479,1105709.596574287,1281532.421637966
597,-73.12083798848467,7.1423440820743815,1105679.8933729185,1281677.7174537177
598,-73.12073038884337,7.142369960824215,1105691.774653466,1281680.604493236
599,-73.12087493396913,7.142461115285728,1105675.7848927293,1281690.653611559
600,-73.1200432664914,7.140985636684862,1105768.0036169777,1281527.646918763
601,-73.11872317971104,7.139967933612023,1105914.0767437075,1281415.3854974983
602,-73.12197012029029,7.141673300378835,1105554.9733671632,1281603.265146143
603,-73.12194665268206,7.141599965641602,1105557.5828072836,1281595.159227496
604,-73.12032668408928,7.141478647076084,1105736.57929553,1281582.1120296733
605,-73.12030772924808,7.141410341248457,1105738.6890556272,1281574.5613109334
606,-73.1204036917982,7.141422085399074,1105728.0847351388,1281575.8382707203
607,-73.1190851072068,7.140888777069496,1105873.8802618557,1281517.1536405142
608,-73.11916020820122,7.140782517661832,1105865.6077814745,1281505.3834024786
609,-73.11784005579314,7.140279822445632,1106011.5698681993,1281450.0854917073
610,-73.11802815020779,7.140211947123546,1105990.8053872425,1281442.5347729675
611,-73.12029850396374,7.1410132720791974,1105739.7994556783,1281530.6449982626
612,-73.11776898662666,7.141826712967307,1106019.0650685446,1281621.1981031504
613,-73.11927222990975,7.141529163997147,1105853.0602608966,1281587.9416287004
614,-73.1192404137155,7.141603889869835,1105856.5580210576,1281596.21410732
615,-73.11942038526688,7.141575651952778,1105836.681860142,1281593.049467848
616,-73.12029433583493,7.141325984252229,1105740.1880956963,1281565.2339524901
617,-73.12049105308773,7.14121997689623,1105718.4797746963,1281553.4637144546
618,-73.1214941146449,7.141958933273703,1105607.495289583,1281634.9670608523
619,-73.11998098408814,7.140969444732131,1105774.888097295,1281525.8702790595
620,-73.1199096673333,7.140947712466926,1105782.7719376583,1281523.4829194578
621,-73.12010733111026,7.140869816963246,1105760.9525766529,1281514.8218009034
622,-73.12022764543141,7.140771180555599,1105747.6832960416,1281503.8843627288
623,-73.11980374003336,7.14137767191644,1105794.3756181928,1281571.0635515172
624,-73.11716988216244,7.141617153233548,1106085.300431596,1281598.1573069955
625,-73.12264043129926,7.140748070189673,1105481.1317637614,1281500.7752432476
626,-73.12081198013011,7.14228429494179,1105682.7804130516,1281671.1105748203
627,-73.12072153080464,7.1422795897208795,1105692.7740135118,1281670.6108949038
628,-73.11901156460873,7.140005175733492,1105882.2082622394,1281419.438456822
629,-73.11891304893408,7.140013002449321,1105893.0901827407,1281420.3267766736
630,-73.12006296147128,7.139489838036764,1105766.1714568934,1281362.1973463749
631,-73.121244255904,7.139825588568456,1105635.5884108774,1281399.0626202223
632,-73.11934181325846,7.13948633350729,1105845.842660564,1281361.975266412
633,-73.11998302904475,7.141194326849947,1105774.6104972821,1281550.7432349084
634,-73.12039498463425,7.141017487901825,1105729.1396151874,1281531.0891581886
635,-73.12039570739769,7.140911575925147,1105729.0840951847,1281519.3744401436
636,-73.12173675722784,7.141033822187609,1105580.901208358,1281532.5881979384
637,-73.1218198361559,7.1411996410092,1105571.6848879333,1281550.9097948808
638,-73.12167174936239,7.141120024604355,1105588.0632886877,1281542.1376363446
639,-73.11923620703932,7.142176114867194,1105856.891141073,1281659.506896757
640,-73.12241636198473,7.140715481008897,1105505.8936849022,1281497.2219638405
641,-73.12258130047573,7.140666128352715,1105487.683124063,1281491.725484758
642,-73.12253141608349,7.140729774021931,1105493.1796043164,1281498.7765235812
643,-73.12246451485078,7.140759753149078,1105500.5637646567,1281502.1077230251
644,-73.120742864275,7.142170708727735,1105690.4421734044,1281658.5630569144
645,-73.12065063286552,7.142298015177756,1105700.6023338726,1281672.665134561
646,-73.12067550506292,7.142179102337611,1105697.8818537472,1281659.506896757
647,-73.12082420301986,7.14220651654613,1105681.44793299,1281662.5049762565
648,-73.12062412825189,7.1422352152510165,1105703.5448940082,1281665.7251357192
649,-73.12042377125015,7.141191225637334,1105725.9194550388,1281550.2990749825
650,-73.1204351826772,7.141262025612326,1105724.64249498,1281558.1273936762
651,-73.12189122337786,7.140703350612472,1105563.912087575,1281496.0005240445
652,-73.12186087666791,7.141764932750189,1105567.0212077184,1281613.4253044475
653,-73.12187443273565,7.141529039724805,1105565.5776876519,1281587.3309088023
654,-73.11763353656492,7.142194367254975,1106033.94442923,1281661.8942563585
655,-73.11755251852172,7.142245900469295,1106042.8831496418,1281667.612815404
656,-73.11761116587277,7.142318304624623,1106036.3873093426,1281675.6076940699
657,-73.12037826124207,7.140842771270387,1105731.0272952742,1281511.768201413
658,-73.12047181425953,7.140804816391701,1105720.7005747985,1281507.5486821171
659,-73.12047702652465,7.140714976431064,1105720.1453747728,1281497.6106037758
660,-73.11708807834916,7.1410818945272965,1106094.4612320182,1281538.9729968728
661,-73.1185865228582,7.139950583043223,1105929.1781844033,1281413.4978178134
662,-73.12162787463728,7.141435666406246,1105592.8380089079,1281577.0597105166
663,-73.12077410701312,7.140437506855767,1105687.3885732638,1281466.852528909
664,-73.12063591092557,7.1404352124641175,1105702.6565739673,1281466.630448946
665,-73.12252014373779,7.142287332240605,1105494.0679243573,1281671.0550548297
666,-73.12255098876432,7.1421960393937995,1105490.6812042012,1281660.950416516
667,-73.1226362762273,7.142266490318146,1105481.2428037664,1281668.7232152189
668,-73.11884932074906,7.13996719175759,1105900.1412230656,1281415.2744575168
669,-73.11885118460052,7.140037469945749,1105899.9191430553,1281423.0472562197
670,-73.11896060578908,7.140101948052757,1105887.8157824976,1281430.1538150336
671,-73.12271042138372,7.141651742891397,1105473.1924033954,1281600.7112265693
672,-73.12268965447424,7.141730005659846,1105475.4687235004,1281609.372345124
673,-73.12071456508662,7.140069948926439,1105694.0509735707,1281426.2118956915
674,-73.12078178708127,7.140369256264434,1105686.5557732254,1281459.3018101691
675,-73.12061962216195,7.1402931241063365,1105704.4887340516,1281450.9182915683
676,-73.11767184018387,7.1423826816451905,1106029.669389033,1281682.7142528838
677,-73.11760147298418,7.142387554821718,1106037.4421893912,1281683.2694527912
678,-73.12146833656102,7.142514047313491,1105610.2157697084,1281696.3721706045
679,-73.12155129673181,7.142495144767815,1105601.0549692863,1281694.2624109567
680,-73.1214049653601,7.142538010041043,1105617.2112900307,1281699.0371301598
681,-73.1215150141885,7.142058866570378,1105605.1634494755,1281646.0155390084
682,-73.12250375486467,7.14146659390459,1105496.0666444495,1281580.279869979
683,-73.11953347704777,7.140842523998586,1105824.356419574,1281511.9347613852
684,-73.12300809841128,7.140116863278573,1105440.6576818966,1281430.875574913
685,-73.11782386687072,7.141777635127415,1106013.0133882656,1281615.7571440584
686,-73.11768927103934,7.141735692514519,1106027.8927489512,1281611.1489848273
687,-73.11775813677717,7.141727804432545,1106020.2865086007,1281610.2606649757
688,-73.11764591797535,7.141799853095888,1106032.667469171,1281618.2555436413
689,-73.1217711673208,7.14019361275127,1105577.2924081916,1281439.6477334492
690,-73.12069762122852,7.140968421575692,1105695.7165736475,1281525.592679106
691,-73.12303516740364,7.139665155267801,1105437.7706417637,1281380.9075832523
692,-73.11875030659965,7.14166210284503,1105910.6900235515,1281602.7654662265
693,-73.1174703708331,7.141634343262772,1106052.0994700664,1281599.9894666898
694,-73.11732992560115,7.141746489841156,1106067.5895507801,1281612.4259446142
695,-73.11747168373763,7.141727710400085,1106051.9329100586,1281610.3161849664
696,-73.12089152843993,7.141730798409239,1105674.1192926525,1281609.8720250404
697,-73.11726602486623,7.141060680653842,1106074.8071511127,1281536.5856372712
698,-73.11729832391438,7.141236433576282,1106071.1983509464,1281556.0176340283
699,-73.11740168417653,7.141074515859869,1106059.816750422,1281538.084677021
700,-73.1173777629507,7.141219030322225,1106062.4261905423,1281554.0744343526
701,-73.11724616167122,7.141187133020239,1106076.9724312124,1281550.5766749363
702,-73.11733894542473,7.14103623640825,1106066.7567507417,1281533.8651577253
703,-73.11741411592591,7.141137788584223,1106058.428750358,1281545.0801958535
704,-73.11890624514061,7.1401429958023765,1105893.8119427739,1281434.7064542738
705,-73.12019794671586,7.141760983206306,1105750.7368961824,1281613.3697844567
706,-73.12057822871694,7.141590603907077,1105708.7637742485,1281594.4374676163
707,-73.12289593107272,7.141860942106301,1105452.650002449,1281623.8075427148
708,-73.12295972659743,7.141874627024918,1105445.5989621242,1281625.3065824646
709,-73.12291084615451,7.141938776758843,1105450.9844023725,1281632.4131412786
710,-73.11790376563569,7.141780813077469,1106004.185707859,1281616.0902640028
711,-73.12241983093678,7.141223471598219,1105505.394004879,1281553.4081944637
712,-73.12260426379687,7.141224857262966,1105485.0181639404,1281553.5192344452
713,-73.11731124458522,7.141306232788201,1106069.7548308799,1281563.7349127403
714,-73.11696678842011,7.141406911540644,1106107.786032632,1281574.9499508687
715,-73.11983605866801,7.141302947033039,1105790.822338029,1281562.7910728978
716,-73.12290964839448,7.13985062084005,1105451.5951224004,1281401.449979824
717,-73.12090018810144,7.141191209726916,1105673.286492614,1281550.188035001
718,-73.12260362354081,7.1408067233282635,1105485.1847239481,1281507.2710821636
719,-73.12033595703099,7.140644409473634,1105735.7464954916,1281489.837805073
720,-73.12010236850792,7.1403563020288665,1105761.6188166838,1281458.0248503822
721,-73.11878493846511,7.139994163811652,1105907.247783393,1281418.2725370165
722,-73.11913427869133,7.140202198703561,1105868.6058616126,1281441.2022931897
723,-73.11903498152029,7.140102604500253,1105879.5988221192,1281430.2093350242
724,-73.12208318315898,7.14167855413159,1105542.4813665878,1281603.8203460504
725,-73.12206623510885,7.141611758376919,1105544.3690466748,1281596.436187283
726,-73.11960375462414,7.1420880313669555,1105816.3060192033,1281649.679858397
727,-73.12046460336144,7.141372517752915,1105721.3668148292,1281570.3417916377
728,-73.1180143250315,7.141781544984797,1105991.9713072963,1281616.1457839934
729,-73.1179465972811,7.14172568664861,1105999.4665076416,1281609.983065022
730,-73.1210124046052,7.140636274955596,1105661.016572049,1281488.782925249
731,-73.11988682003792,7.1403347724560025,1105785.436897781,1281455.6930107714
732,-73.11989260281264,7.140212306327953,1105784.8261777528,1281442.1461330322
733,-73.12237955003732,7.140776141957177,1105509.946645089,1281503.9398827194
734,-73.12244176068445,7.140826968678093,1105503.0621647716,1281509.5474017835
735,-73.11914918056513,7.140286056878738,1105866.940261536,1281450.4741316424
736,-73.12023237636774,7.1413961300425415,1105747.017056011,1281573.006751193
737,-73.12035130112356,7.141240769302714,1105733.9143354073,1281555.7955540654
738,-73.11955628183088,7.139302057637605,1105822.1911394743,1281341.5439098217
739,-73.11943390645443,7.139425285644317,1105835.6825000958,1281355.2018275424
740,-73.12017175820681,7.142029477223666,1105753.5684163128,1281643.0729794996
741,-73.12031523599151,7.141908802680843,1105737.7452155838,1281629.6926617327
742,-73.12083743873362,7.1399487294325565,1105680.5040929466,1281412.7760579337
743,-73.11729506448391,7.1418352640543,1106071.4204309566,1281622.2529829743
744,-73.1193019388853,7.140535346000949,1105850.0066607557,1281478.0120470466
745,-73.11939128556752,7.140586731394707,1105840.1241003005,1281483.6750861015
746,-73.11924906808173,7.1405849301919035,1105855.8362610245,1281483.5085261292
747,-73.12038838155132,7.140567718399188,1105729.9724152256,1281481.3432464907
748,-73.12179923940381,7.141679973867024,1105573.850168033,1281604.0424260134
749,-73.12173175309871,7.141749606472719,1105581.2898483756,1281611.7597047254
750,-73.11929547573644,7.14098458628623,1105850.617380784,1281527.7024387538
751,-73.1208377952521,7.140019004527618,1105680.4485729442,1281420.5488566365
752,-73.12183237120678,7.140729330634358,1105570.4079278745,1281498.8875635627
753,-73.12192322903842,7.140779212829501,1105560.3588074115,1281504.3840426453
754,-73.11744862623307,7.141217169943749,1106054.5978701815,1281553.8523543896
755,-73.11737962446216,7.141290312397268,1106062.204110532,1281561.9582730369
756,-73.11836590327344,7.139951128466433,1105953.5514655262,1281413.608857795
757,-73.12022233494393,7.1421164211771515,1105747.9608960545,1281652.6779378967
758,-73.12016207092879,7.142096217740668,1105754.6232963614,1281650.4571382673
759,-73.11774623090852,7.142376310951079,1106021.4524286545,1281681.9924930043
760,-73.12166791451507,7.141030667818985,1105588.5074487082,1281532.255077994
